liberia,margibi county,deaths,241,9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,margibi county,new cases,1,9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,margibi county,probable cases,307,9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,margibi county,suspected cases,276,9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,maryland county,cases,8,9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,maryland county,confirmed cases,0,9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,maryland county,deaths,8,9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,maryland county,new cases,0,9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,maryland county,probable cases,5,9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,maryland county,suspected cases,3,9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,montserrado county,cases,"1,438",9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,montserrado county,confirmed cases,356,9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,montserrado county,deaths,927,9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,montserrado county,new cases,20,9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,montserrado county,probable cases,593,9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,montserrado county,suspected cases,489,9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,national,cases,"3,688",9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,national,confirmed cases,921,9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,national,deaths,"1,987",9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,national,new cases,24,9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,national,probable cases,"1,654",9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,national,suspected cases,"1,113",9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,nimba county,cases,243,9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,nimba county,confirmed cases,77,9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,nimba county,deaths,134,9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,nimba county,new cases,0,9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,nimba county,probable cases,133,9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,nimba county,suspected cases,33,9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,river gee county,cases,17,9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,river gee county,confirmed cases,2,9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,river gee county,deaths,6,9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,river gee county,new cases,0,9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,river gee county,probable cases,4,9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,river gee county,suspected cases,11,9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,rivercess county,cases,10,9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,rivercess county,confirmed cases,4,9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,rivercess county,deaths,8,9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,rivercess county,new cases,0,9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,rivercess county,probable cases,3,9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,rivercess county,suspected cases,3,9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,sinoe county,cases,10,9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,sinoe county,confirmed cases,4,9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,sinoe county,deaths,2,9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,sinoe county,new cases,0,9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,sinoe county,probable cases,0,9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,sinoe county,suspected cases,6,9/28/2014,gvt,"http://www.mohsw.gov.lr/documents/liberia%20ebola%20sit%20rep%20136%20sept%2028,%202014.pptx%20new.pdf"
liberia,bomi county,cases,85,9/29/2014,gvt,sitrep 137 29sept
liberia,bomi county,confirmed cases,33,9/29/2014,gvt,sitrep 137 29sept
liberia,bomi county,deaths,66,9/29/2014,gvt,sitrep 137 29sept
liberia,bomi county,new cases,0,9/29/2014,gvt,sitrep 137 29sept
liberia,bomi county,probable cases,45,9/29/2014,gvt,sitrep 137 29sept
liberia,bomi county,suspected cases,7,9/29/2014,gvt,sitrep 137 29sept
liberia,bong county,cases,328,9/29/2014,gvt,sitrep 137 29sept
liberia,bong county,confirmed cases,66,9/29/2014,gvt,sitrep 137 29sept
liberia,bong county,deaths,112,9/29/2014,gvt,sitrep 137 29sept
liberia,bong county,new cases,10,9/29/2014,gvt,sitrep 137 29sept
liberia,bong county,probable cases,68,9/29/2014,gvt,sitrep 137 29sept
liberia,bong county,suspected cases,194,9/29/2014,gvt,sitrep 137 29sept
liberia,gbarpolu county,cases,1,9/29/2014,gvt,sitrep 137 29sept
liberia,gbarpolu county,confirmed cases,0,9/29/2014,gvt,sitrep 137 29sept
liberia,gbarpolu county,deaths,0,9/29/2014,gvt,sitrep 137 29sept
liberia,gbarpolu county,new cases,0,9/29/2014,gvt,sitrep 137 29sept
liberia,gbarpolu county,probable cases,0,9/29/2014,gvt,sitrep 137 29sept
liberia,gbarpolu county,suspected cases,1,9/29/2014,gvt,sitrep 137 29sept
liberia,grand bassa,cases,119,9/29/2014,gvt,sitrep 137 29sept
liberia,grand bassa,confirmed cases,47,9/29/2014,gvt,sitrep 137 29sept
liberia,grand bassa,deaths,33,9/29/2014,gvt,sitrep 137 29sept
liberia,grand bassa,new cases,0,9/29/2014,gvt,sitrep 137 29sept
liberia,grand bassa,probable cases,41,9/29/2014,gvt,sitrep 137 29sept
liberia,grand bassa,suspected cases,31,9/29/2014,gvt,sitrep 137 29sept
liberia,grand cape mount,cases,17,9/29/2014,gvt,sitrep 137 29sept
liberia,grand cape mount,confirmed cases,6,9/29/2014,gvt,sitrep 137 29sept
liberia,grand cape mount,deaths,14,9/29/2014,gvt,sitrep 137 29sept
liberia,grand cape mount,new cases,0,9/29/2014,gvt,sitrep 137 29sept
liberia,grand cape mount,probable cases,5,9/29/2014,gvt,sitrep 137 29sept
liberia,grand cape mount,suspected cases,6,9/29/2014,gvt,sitrep 137 29sept
liberia,grand gedeh,cases,3,9/29/2014,gvt,sitrep 137 29sept
liberia,grand gedeh,confirmed cases,0,9/29/2014,gvt,sitrep 137 29sept
liberia,grand gedeh,deaths,2,9/29/2014,gvt,sitrep 137 29sept
liberia,grand gedeh,new cases,0,9/29/2014,gvt,sitrep 137 29sept
liberia,grand gedeh,probable cases,0,9/29/2014,gvt,sitrep 137 29sept
liberia,grand gedeh,suspected cases,3,9/29/2014,gvt,sitrep 137 29sept
liberia,grand kru,cases,18,9/29/2014,gvt,sitrep 137 29sept
liberia,grand kru,confirmed cases,6,9/29/2014,gvt,sitrep 137 29sept
liberia,grand kru,deaths,11,9/29/2014,gvt,sitrep 137 29sept
liberia,grand kru,new cases,2,9/29/2014,gvt,sitrep 137 29sept
liberia,grand kru,probable cases,8,9/29/2014,gvt,sitrep 137 29sept
liberia,grand kru,suspected cases,4,9/29/2014,gvt,sitrep 137 29sept
liberia,lofa county,cases,790,9/29/2014,gvt,sitrep 137 29sept
liberia,lofa county,confirmed cases,284,9/29/2014,gvt,sitrep 137 29sept
liberia,lofa county,deaths,431,9/29/2014,gvt,sitrep 137 29sept
liberia,lofa county,new cases,9,9/29/2014,gvt,sitrep 137 29sept
liberia,lofa county,probable cases,449,9/29/2014,gvt,sitrep 137 29sept
liberia,lofa county,suspected cases,57,9/29/2014,gvt,sitrep 137 29sept
liberia,margibi county,cases,637,9/29/2014,gvt,sitrep 137 29sept
liberia,margibi county,confirmed cases,39,9/29/2014,gvt,sitrep 137 29sept
liberia,margibi county,deaths,245,9/29/2014,gvt,sitrep 137 29sept
liberia,margibi county,new cases,15,9/29/2014,gvt,sitrep 137 29sept
liberia,margibi county,probable cases,316,9/29/2014,gvt,sitrep 137 29sept
liberia,margibi county,suspected cases,282,9/29/2014,gvt,sitrep 137 29sept
liberia,maryland county,cases,8,9/29/2014,gvt,sitrep 137 29sept
liberia,maryland county,confirmed cases,0,9/29/2014,gvt,sitrep 137 29sept
liberia,maryland county,deaths,8,9/29/2014,gvt,sitrep 137 29sept
liberia,maryland county,new cases,0,9/29/2014,gvt,sitrep 137 29sept
liberia,maryland county,probable cases,5,9/29/2014,gvt,sitrep 137 29sept
liberia,maryland county,suspected cases,3,9/29/2014,gvt,sitrep 137 29sept
liberia,montserrado county,cases,"1,490",9/29/2014,gvt,sitrep 137 29sept
liberia,montserrado county,confirmed cases,356,9/29/2014,gvt,sitrep 137 29sept
liberia,montserrado county,deaths,953,9/29/2014,gvt,sitrep 137 29sept
liberia,montserrado county,new cases,52,9/29/2014,gvt,sitrep 137 29sept
liberia,montserrado county,probable cases,620,9/29/2014,gvt,sitrep 137 29sept
liberia,montserrado county,suspected cases,514,9/29/2014,gvt,sitrep 137 29sept
liberia,national,cases,"3,778",9/29/2014,gvt,sitrep 137 29sept
liberia,national,confirmed cases,924,9/29/2014,gvt,sitrep 137 29sept
liberia,national,deaths,"2,026",9/29/2014,gvt,sitrep 137 29sept
liberia,national,new cases,90,9/29/2014,gvt,sitrep 137 29sept
liberia,national,probable cases,"1,697",9/29/2014,gvt,sitrep 137 29sept
liberia,national,suspected cases,"1,157",9/29/2014,gvt,sitrep 137 29sept
liberia,nimba county,cases,244,9/29/2014,gvt,sitrep 137 29sept
liberia,nimba county,confirmed cases,77,9/29/2014,gvt,sitrep 137 29sept
liberia,nimba county,deaths,135,9/29/2014,gvt,sitrep 137 29sept
liberia,nimba county,new cases,1,9/29/2014,gvt,sitrep 137 29sept
liberia,nimba county,probable cases,133,9/29/2014,gvt,sitrep 137 29sept
liberia,nimba county,suspected cases,34,9/29/2014,gvt,sitrep 137 29sept
liberia,river gee county,cases,18,9/29/2014,gvt,sitrep 137 29sept
liberia,river gee county,confirmed cases,2,9/29/2014,gvt,sitrep 137 29sept
liberia,river gee county,deaths,6,9/29/2014,gvt,sitrep 137 29sept
liberia,river gee county,new cases,1,9/29/2014,gvt,sitrep 137 29sept
liberia,river gee county,probable cases,4,9/29/2014,gvt,sitrep 137 29sept
liberia,river gee county,suspected cases,12,9/29/2014,gvt,sitrep 137 29sept
liberia,rivercess county,cases,10,9/29/2014,gvt,sitrep 137 29sept
liberia,rivercess county,confirmed cases,4,9/29/2014,gvt,sitrep 137 29sept
liberia,rivercess county,deaths,8,9/29/2014,gvt,sitrep 137 29sept
liberia,rivercess county,new cases,0,9/29/2014,gvt,sitrep 137 29sept
liberia,rivercess county,probable cases,3,9/29/2014,gvt,sitrep 137 29sept
liberia,rivercess county,suspected cases,3,9/29/2014,gvt,sitrep 137 29sept
liberia,sinoe county,cases,10,9/29/2014,gvt,sitrep 137 29sept
liberia,sinoe county,confirmed cases,4,9/29/2014,gvt,sitrep 137 29sept
liberia,sinoe county,deaths,2,9/29/2014,gvt,sitrep 137 29sept
liberia,sinoe county,new cases,0,9/29/2014,gvt,sitrep 137 29sept
liberia,sinoe county,probable cases,0,9/29/2014,gvt,sitrep 137 29sept
liberia,sinoe county,suspected cases,6,9/29/2014,gvt,sitrep 137 29sept
liberia,bomi county,cases,87,9/30/2014,gvt,sitrep 138 30sept
liberia,bomi county,confirmed cases,33,9/30/2014,gvt,sitrep 138 30sept
liberia,bomi county,deaths,68,9/30/2014,gvt,sitrep 138 30sept
liberia,bomi county,new cases,2,9/30/2014,gvt,sitrep 138 30sept
liberia,bomi county,probable cases,47,9/30/2014,gvt,sitrep 138 30sept
liberia,bomi county,suspected cases,7,9/30/2014,gvt,sitrep 138 30sept
liberia,bong county,cases,336,9/30/2014,gvt,sitrep 138 30sept
liberia,bong county,confirmed cases,67,9/30/2014,gvt,sitrep 138 30sept
liberia,bong county,deaths,114,9/30/2014,gvt,sitrep 138 30sept
liberia,bong county,new cases,8,9/30/2014,gvt,sitrep 138 30sept
liberia,bong county,probable cases,68,9/30/2014,gvt,sitrep 138 30sept
liberia,bong county,suspected cases,201,9/30/2014,gvt,sitrep 138 30sept
liberia,gbarpolu county,cases,1,9/30/2014,gvt,sitrep 138 30sept
liberia,gbarpolu county,confirmed cases,0,9/30/2014,gvt,sitrep 138 30sept
liberia,gbarpolu county,deaths,0,9/30/2014,gvt,sitrep 138 30sept
liberia,gbarpolu county,new cases,0,9/30/2014,gvt,sitrep 138 30sept
liberia,gbarpolu county,probable cases,0,9/30/2014,gvt,sitrep 138 30sept
liberia,gbarpolu county,suspected cases,1,9/30/2014,gvt,sitrep 138 30sept
liberia,grand bassa,cases,123,9/30/2014,gvt,sitrep 138 30sept
liberia,grand bassa,confirmed cases,47,9/30/2014,gvt,sitrep 138 30sept
liberia,grand bassa,deaths,33,9/30/2014,gvt,sitrep 138 30sept
liberia,grand bassa,new cases,4,9/30/2014,gvt,sitrep 138 30sept
liberia,grand bassa,probable cases,42,9/30/2014,gvt,sitrep 138 30sept
liberia,grand bassa,suspected cases,34,9/30/2014,gvt,sitrep 138 30sept
liberia,grand cape mount,cases,17,9/30/2014,gvt,sitrep 138 30sept
liberia,grand cape mount,confirmed cases,6,9/30/2014,gvt,sitrep 138 30sept
liberia,grand cape mount,deaths,14,9/30/2014,gvt,sitrep 138 30sept
liberia,grand cape mount,new cases,0,9/30/2014,gvt,sitrep 138 30sept
liberia,grand cape mount,probable cases,5,9/30/2014,gvt,sitrep 138 30sept
liberia,grand cape mount,suspected cases,6,9/30/2014,gvt,sitrep 138 30sept
liberia,grand gedeh,cases,3,9/30/2014,gvt,sitrep 138 30sept
liberia,grand gedeh,confirmed cases,0,9/30/2014,gvt,sitrep 138 30sept
liberia,grand gedeh,deaths,2,9/30/2014,gvt,sitrep 138 30sept
liberia,grand gedeh,new cases,0,9/30/2014,gvt,sitrep 138 30sept
liberia,grand gedeh,probable cases,0,9/30/2014,gvt,sitrep 138 30sept
liberia,grand gedeh,suspected cases,3,9/30/2014,gvt,sitrep 138 30sept
liberia,grand kru,cases,18,9/30/2014,gvt,sitrep 138 30sept
liberia,grand kru,confirmed cases,6,9/30/2014,gvt,sitrep 138 30sept
liberia,grand kru,deaths,11,9/30/2014,gvt,sitrep 138 30sept
liberia,grand kru,new cases,0,9/30/2014,gvt,sitrep 138 30sept
liberia,grand kru,probable cases,8,9/30/2014,gvt,sitrep 138 30sept
liberia,grand kru,suspected cases,4,9/30/2014,gvt,sitrep 138 30sept
liberia,lofa county,cases,790,9/30/2014,gvt,sitrep 138 30sept
liberia,lofa county,confirmed cases,284,9/30/2014,gvt,sitrep 138 30sept
liberia,lofa county,deaths,431,9/30/2014,gvt,sitrep 138 30sept
liberia,lofa county,new cases,0,9/30/2014,gvt,sitrep 138 30sept
liberia,lofa county,probable cases,449,9/30/2014,gvt,sitrep 138 30sept
liberia,lofa county,suspected cases,57,9/30/2014,gvt,sitrep 138 30sept
liberia,margibi county,cases,637,9/30/2014,gvt,sitrep 138 30sept
liberia,margibi county,confirmed cases,39,9/30/2014,gvt,sitrep 138 30sept
liberia,margibi county,deaths,245,9/30/2014,gvt,sitrep 138 30sept
liberia,margibi county,new cases,0,9/30/2014,gvt,sitrep 138 30sept
liberia,margibi county,probable cases,316,9/30/2014,gvt,sitrep 138 30sept
liberia,margibi county,suspected cases,282,9/30/2014,gvt,sitrep 138 30sept
liberia,maryland county,cases,8,9/30/2014,gvt,sitrep 138 30sept
liberia,maryland county,confirmed cases,0,9/30/2014,gvt,sitrep 138 30sept
liberia,maryland county,deaths,8,9/30/2014,gvt,sitrep 138 30sept
liberia,maryland county,new cases,0,9/30/2014,gvt,sitrep 138 30sept
liberia,maryland county,probable cases,5,9/30/2014,gvt,sitrep 138 30sept
liberia,maryland county,suspected cases,3,9/30/2014,gvt,sitrep 138 30sept
liberia,montserrado county,cases,"1,523",9/30/2014,gvt,sitrep 138 30sept
liberia,montserrado county,confirmed cases,356,9/30/2014,gvt,sitrep 138 30sept
liberia,montserrado county,deaths,981,9/30/2014,gvt,sitrep 138 30sept
liberia,montserrado county,new cases,33,9/30/2014,gvt,sitrep 138 30sept
liberia,montserrado county,probable cases,630,9/30/2014,gvt,sitrep 138 30sept
liberia,montserrado county,suspected cases,537,9/30/2014,gvt,sitrep 138 30sept
liberia,national,cases,"3,826",9/30/2014,gvt,sitrep 138 30sept
liberia,national,confirmed cases,925,9/30/2014,gvt,sitrep 138 30sept
liberia,national,deaths,"2,058",9/30/2014,gvt,sitrep 138 30sept
liberia,national,new cases,48,9/30/2014,gvt,sitrep 138 30sept
liberia,national,probable cases,"1,711",9/30/2014,gvt,sitrep 138 30sept
liberia,national,suspected cases,"1,190",9/30/2014,gvt,sitrep 138 30sept
liberia,nimba county,cases,244,9/30/2014,gvt,sitrep 138 30sept
liberia,nimba county,confirmed cases,77,9/30/2014,gvt,sitrep 138 30sept
liberia,nimba county,deaths,135,9/30/2014,gvt,sitrep 138 30sept
liberia,nimba county,new cases,0,9/30/2014,gvt,sitrep 138 30sept
liberia,nimba county,probable cases,133,9/30/2014,gvt,sitrep 138 30sept
liberia,nimba county,suspected cases,34,9/30/2014,gvt,sitrep 138 30sept
liberia,river gee county,cases,18,9/30/2014,gvt,sitrep 138 30sept
liberia,river gee county,confirmed cases,2,9/30/2014,gvt,sitrep 138 30sept
liberia,river gee county,deaths,6,9/30/2014,gvt,sitrep 138 30sept
liberia,river gee county,new cases,0,9/30/2014,gvt,sitrep 138 30sept
liberia,river gee county,probable cases,4,9/30/2014,gvt,sitrep 138 30sept
liberia,river gee county,suspected cases,12,9/30/2014,gvt,sitrep 138 30sept
liberia,rivercess county,cases,10,9/30/2014,gvt,sitrep 138 30sept
liberia,rivercess county,confirmed cases,4,9/30/2014,gvt,sitrep 138 30sept
liberia,rivercess county,deaths,8,9/30/2014,gvt,sitrep 138 30sept
liberia,rivercess county,new cases,0,9/30/2014,gvt,sitrep 138 30sept
liberia,rivercess county,probable cases,3,9/30/2014,gvt,sitrep 138 30sept
liberia,rivercess county,suspected cases,3,9/30/2014,gvt,sitrep 138 30sept
liberia,sinoe county,cases,11,9/30/2014,gvt,sitrep 138 30sept
liberia,sinoe county,confirmed cases,4,9/30/2014,gvt,sitrep 138 30sept
liberia,sinoe county,deaths,2,9/30/2014,gvt,sitrep 138 30sept
liberia,sinoe county,new cases,1,9/30/2014,gvt,sitrep 138 30sept
liberia,sinoe county,probable cases,1,9/30/2014,gvt,sitrep 138 30sept
liberia,sinoe county,suspected cases,6,9/30/2014,gvt,sitrep 138 30sept
liberia,bomi county,cases,87,10/1/2014,gvt,sitrep139 1oct
liberia,bomi county,confirmed cases,33,10/1/2014,gvt,sitrep139 1oct
liberia,bomi county,deaths,68,10/1/2014,gvt,sitrep139 1oct
liberia,bomi county,new cases,0,10/1/2014,gvt,sitrep139 1oct
liberia,bomi county,probable cases,47,10/1/2014,gvt,sitrep139 1oct
liberia,bomi county,suspected cases,7,10/1/2014,gvt,sitrep139 1oct
liberia,bong county,cases,345,10/1/2014,gvt,sitrep139 1oct
liberia,bong county,confirmed cases,68,10/1/2014,gvt,sitrep139 1oct
liberia,bong county,deaths,114,10/1/2014,gvt,sitrep139 1oct
liberia,bong county,new cases,9,10/1/2014,gvt,sitrep139 1oct
liberia,bong county,probable cases,72,10/1/2014,gvt,sitrep139 1oct
liberia,bong county,suspected cases,205,10/1/2014,gvt,sitrep139 1oct
liberia,gbarpolu county,cases,1,10/1/2014,gvt,sitrep139 1oct
liberia,gbarpolu county,confirmed cases,0,10/1/2014,gvt,sitrep139 1oct
liberia,gbarpolu county,deaths,0,10/1/2014,gvt,sitrep139 1oct
liberia,gbarpolu county,new cases,0,10/1/2014,gvt,sitrep139 1oct
liberia,gbarpolu county,probable cases,0,10/1/2014,gvt,sitrep139 1oct
liberia,gbarpolu county,suspected cases,1,10/1/2014,gvt,sitrep139 1oct
liberia,grand bassa,cases,128,10/1/2014,gvt,sitrep139 1oct
liberia,grand bassa,confirmed cases,47,10/1/2014,gvt,sitrep139 1oct
liberia,grand bassa,deaths,37,10/1/2014,gvt,sitrep139 1oct
liberia,grand bassa,new cases,1,10/1/2014,gvt,sitrep139 1oct
liberia,grand bassa,probable cases,43,10/1/2014,gvt,sitrep139 1oct
liberia,grand bassa,suspected cases,38,10/1/2014,gvt,sitrep139 1oct
liberia,grand cape mount,cases,17,10/1/2014,gvt,sitrep139 1oct
liberia,grand cape mount,confirmed cases,6,10/1/2014,gvt,sitrep139 1oct
liberia,grand cape mount,deaths,14,10/1/2014,gvt,sitrep139 1oct
liberia,grand cape mount,new cases,0,10/1/2014,gvt,sitrep139 1oct
liberia,grand cape mount,probable cases,5,10/1/2014,gvt,sitrep139 1oct
liberia,grand cape mount,suspected cases,6,10/1/2014,gvt,sitrep139 1oct
liberia,grand gedeh,cases,3,10/1/2014,gvt,sitrep139 1oct
liberia,grand gedeh,confirmed cases,0,10/1/2014,gvt,sitrep139 1oct
liberia,grand gedeh,deaths,2,10/1/2014,gvt,sitrep139 1oct
liberia,grand gedeh,new cases,0,10/1/2014,gvt,sitrep139 1oct
liberia,grand gedeh,probable cases,0,10/1/2014,gvt,sitrep139 1oct
liberia,grand gedeh,suspected cases,3,10/1/2014,gvt,sitrep139 1oct
liberia,grand kru,cases,20,10/1/2014,gvt,sitrep139 1oct
liberia,grand kru,confirmed cases,6,10/1/2014,gvt,sitrep139 1oct
liberia,grand kru,deaths,13,10/1/2014,gvt,sitrep139 1oct
liberia,grand kru,new cases,2,10/1/2014,gvt,sitrep139 1oct
liberia,grand kru,probable cases,8,10/1/2014,gvt,sitrep139 1oct
liberia,grand kru,suspected cases,6,10/1/2014,gvt,sitrep139 1oct
liberia,lofa county,cases,790,10/1/2014,gvt,sitrep139 1oct
liberia,lofa county,confirmed cases,284,10/1/2014,gvt,sitrep139 1oct
liberia,lofa county,deaths,431,10/1/2014,gvt,sitrep139 1oct
liberia,lofa county,new cases,0,10/1/2014,gvt,sitrep139 1oct
liberia,lofa county,probable cases,449,10/1/2014,gvt,sitrep139 1oct
liberia,lofa county,suspected cases,57,10/1/2014,gvt,sitrep139 1oct
liberia,margibi county,cases,649,10/1/2014,gvt,sitrep139 1oct
liberia,margibi county,confirmed cases,39,10/1/2014,gvt,sitrep139 1oct
liberia,margibi county,deaths,247,10/1/2014,gvt,sitrep139 1oct
liberia,margibi county,new cases,0,10/1/2014,gvt,sitrep139 1oct
liberia,margibi county,probable cases,326,10/1/2014,gvt,sitrep139 1oct
liberia,margibi county,suspected cases,284,10/1/2014,gvt,sitrep139 1oct
liberia,maryland county,cases,8,10/1/2014,gvt,sitrep139 1oct
liberia,maryland county,confirmed cases,0,10/1/2014,gvt,sitrep139 1oct
liberia,maryland county,deaths,8,10/1/2014,gvt,sitrep139 1oct
liberia,maryland county,new cases,0,10/1/2014,gvt,sitrep139 1oct
liberia,maryland county,probable cases,5,10/1/2014,gvt,sitrep139 1oct
liberia,maryland county,suspected cases,3,10/1/2014,gvt,sitrep139 1oct
liberia,montserrado county,cases,"1,558",10/1/2014,gvt,sitrep139 1oct
liberia,montserrado county,confirmed cases,356,10/1/2014,gvt,sitrep139 1oct
liberia,montserrado county,deaths,997,10/1/2014,gvt,sitrep139 1oct
liberia,montserrado county,new cases,35,10/1/2014,gvt,sitrep139 1oct
liberia,montserrado county,probable cases,648,10/1/2014,gvt,sitrep139 1oct
liberia,montserrado county,suspected cases,554,10/1/2014,gvt,sitrep139 1oct
liberia,national,cases,"3,890",10/1/2014,gvt,sitrep139 1oct
